Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm,Species
80,-0.1736739476359004,-1.0505694616995218,-0.1470926209855324,-0.2611929671051558,1
81,-0.4160096885232032,-1.5133753919636286,0.02350449098222449,-0.12971999708578205,1
82,-0.4160096885232032,-1.5133753919636286,-0.03336121300702764,-0.2611929671051558,1
83,-0.05250607719224957,-0.8191664965674684,0.08037019497147688,0.001752972933591456,1
84,0.18982966369505322,-0.8191664965674684,0.7627586428425047,0.5276448530110863,1
85,-0.537177558966854,-0.12495760117130933,0.4215644189069909,0.3961718829917126,1
86,0.18982966369505322,0.8006542593569032,0.4215644189069909,0.5276448530110863,1
87,1.0380047568006125,0.10644536396074403,0.5352958268854957,0.3961718829917126,1
88,0.5533332750260068,-1.7447783570956819,0.3646987149177388,0.13322594295296525,1
89,-0.29484181807955234,-0.12495760117130933,0.19410160294998138,0.13322594295296525,1
90,-0.4160096885232032,-1.281972426831575,0.13723589896072927,0.13322594295296525,1
91,-0.4160096885232032,-1.0505694616995218,0.3646987149177388,0.001752972933591456,1
92,0.31099753413870407,-0.12495760117130933,0.4784301228962431,0.2646989129723388,1
93,-0.05250607719224957,-1.0505694616995218,0.13723589896072927,0.001752972933591456,1
94,-1.0218490407414595,-1.7447783570956819,-0.26082402896403717,-0.2611929671051558,1
95,-0.29484181807955234,-0.8191664965674684,0.250967306939234,0.13322594295296525,1
96,-0.1736739476359004,-0.12495760117130933,0.250967306939234,0.001752972933591456,1
97,-0.1736739476359004,-0.3563605663033627,0.250967306939234,0.13322594295296525,1
98,0.432165404582356,-0.3563605663033627,0.30783301092848614,0.13322594295296525,1
99,-0.9006811702978088,-1.281972426831575,-0.43142114093179407,-0.12971999708578205,1
100,-0.1736739476359004,-0.587763531435416,0.19410160294998138,0.13322594295296525,1
101,0.5533332750260068,0.5692512942248498,1.274549978745776,1.7109015831854495,2
102,-0.05250607719224957,-0.8191664965674684,0.7627586428425047,0.9220637630692072,2
103,1.522676238575217,-0.12495760117130933,1.2176842747565237,1.1850097031079547,2
104,0.5533332750260068,-0.3563605663033627,1.0470871627887663,0.7905907930498337,2
105,0.7956690159133096,-0.12495760117130933,1.1608185707672711,1.3164826731273285,2
106,2.1285155907934734,-0.12495760117130933,1.6157442026812898,1.1850097031079547,2
107,-1.1430169111851105,-1.281972426831575,0.4215644189069909,0.6591178230304598,2
108,1.7650119794625196,-0.3563605663033627,1.4451470907135329,0.7905907930498337,2
109,1.0380047568006125,-1.281972426831575,1.1608185707672711,0.7905907930498337,2
110,1.643844109018869,1.2634601896210098,1.331415682735028,1.7109015831854495,2
111,0.7956690159133096,0.3378483290927974,0.7627586428425047,1.053536733088581,2
112,0.6745011454696588,-0.8191664965674684,0.8764900508210095,0.9220637630692072,2
113,1.1591726272442633,-0.12495760117130933,0.9902214587995143,1.1850097031079547,2
114,-0.1736739476359004,-1.281972426831575,0.7058929388532527,1.053536733088581,2
115,-0.05250607719224957,-0.587763531435416,0.7627586428425047,1.5794286131660755,2
116,0.6745011454696588,0.3378483290927974,0.8764900508210095,1.4479556431467018,2
117,0.7956690159133096,-0.12495760117130933,0.9902214587995143,0.7905907930498337,2
118,2.2496834612371255,1.7262661198851155,1.6726099066705424,1.3164826731273285,2
119,2.2496834612371255,-1.0505694616995218,1.7863413146490472,1.4479556431467018,2
120,0.18982966369505322,-1.9761813222277342,0.7058929388532527,0.3961718829917126,2
121,1.2803404976879151,0.3378483290927974,1.103952866778019,1.4479556431467018,2
122,-0.29484181807955234,-0.587763531435416,0.6490272348640005,1.053536733088581,2
123,2.2496834612371255,-0.587763531435416,1.6726099066705424,1.053536733088581,2
124,0.5533332750260068,-0.8191664965674684,0.6490272348640005,0.7905907930498337,2
125,1.0380047568006125,0.5692512942248498,1.103952866778019,1.1850097031079547,2
126,1.643844109018869,0.3378483290927974,1.274549978745776,0.7905907930498337,2
127,0.432165404582356,-0.587763531435416,0.5921615308747479,0.7905907930498337,2
128,0.31099753413870407,-0.12495760117130933,0.6490272348640005,0.7905907930498337,2
129,0.6745011454696588,-0.587763531435416,1.0470871627887663,1.1850097031079547,2
130,1.643844109018869,-0.12495760117130933,1.1608185707672711,0.5276448530110863,2
131,1.8861798499061717,-0.587763531435416,1.331415682735028,0.9220637630692072,2
132,2.4920192021244283,1.7262661198851155,1.5020127947027855,1.053536733088581,2
133,0.6745011454696588,-0.587763531435416,1.0470871627887663,1.3164826731273285,2
134,0.5533332750260068,-0.587763531435416,0.7627586428425047,0.3961718829917126,2
135,0.31099753413870407,-1.0505694616995218,1.0470871627887663,0.2646989129723388,2
136,2.2496834612371255,-0.12495760117130933,1.331415682735028,1.4479556431467018,2
137,0.5533332750260068,0.8006542593569032,1.0470871627887663,1.5794286131660755,2
138,0.6745011454696588,0.10644536396074403,0.9902214587995143,0.7905907930498337,2
139,0.18982966369505322,-0.12495760117130933,0.5921615308747479,0.7905907930498337,2
140,1.2803404976879151,0.10644536396074403,0.9333557548102621,1.1850097031079547,2
141,1.0380047568006125,0.10644536396074403,1.0470871627887663,1.5794286131660755,2
142,1.2803404976879151,0.10644536396074403,0.7627586428425047,1.4479556431467018,2
143,-0.05250607719224957,-0.8191664965674684,0.7627586428425047,0.9220637630692072,2
144,1.1591726272442633,0.3378483290927974,1.2176842747565237,1.4479556431467018,2
145,1.0380047568006125,0.5692512942248498,1.103952866778019,1.7109015831854495,2
146,1.0380047568006125,-0.12495760117130933,0.8196243468317573,1.4479556431467018,2
147,0.5533332750260068,-1.281972426831575,0.7058929388532527,0.9220637630692072,2
148,0.7956690159133096,-0.12495760117130933,0.8196243468317573,1.053536733088581,2
149,0.432165404582356,0.8006542593569032,0.9333557548102621,1.4479556431467018,2
150,0.06866179325140237,-0.12495760117130933,0.7627586428425047,0.7905907930498337,2
